G_name,Ratio_SBM,Iter,Experiment,AP_train,AUC-ROC_train,AP_eval,AUC-ROC_eval,Top_Feature,Top_Importance
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,Inferred_Commu_normal,0.1682571097756084,0.7785511363636364,0.04919683785686012,0.7470174249631821,louvain_density,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,Inferred_Commu_spatial_manuel_iter,0.2074645466142289,0.8066524621212121,0.055412453036892205,0.7728065008015222,spatial_louvain_density,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,Inferred_Commu_spatial_manuel_iter_old,0.16276285894768905,0.7618252840909091,0.05749918438799017,0.8096720926898566,spatial_louvain_old_density,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,Inferred_Commu_spatial_manuel_iter_bined,0.20766041299994306,0.801953125,0.05378036531310212,0.7883661979173455,spatial_louvain_bined_density,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,Inferred_Commu_spatial_manuel_iter_0_20,0.13161234065708782,0.7037286931818181,0.053785267047364804,0.7008914491261453,spatial_louvain_manualiter_0_20_density,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,Inferred_Commu_spatial_manuel_iter_0_50,0.20714775893827192,0.8145596590909091,0.05657205968815703,0.7705230095531025,spatial_louvain_manualiter_0_50_density,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,Inferred_Commu_spatial_manuel_iter_0_80,0.23724376432774383,0.8006155303030305,0.06349044638814941,0.7447136024189029,spatial_louvain_manualiter_0_80_density,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos,0.06726444996504147,0.48580729166666664,0.0186256432317549,0.47324779418472807,GT_pos_dist,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos + Inferred_Commu normal,0.19127194569011013,0.7679687500000001,0.04715912027117353,0.7417488824303718,louvain_density,0.84830487
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos + Inferred_Commu spatial manuel iter,0.16598568878759073,0.7588541666666666,0.050393427464250115,0.7583400018246034,spatial_louvain_density,0.820267
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos + Inferred_Commu spatial manuel iter old,0.18115040585401923,0.6996212121212121,0.04693647511933394,0.7607329692814973,spatial_louvain_old_density,0.78727597
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos + Inferred_Commu spatial manuel iter bined,0.18347256182185423,0.7543323863636363,0.042291112697594876,0.7439247220737922,spatial_louvain_bined_density,0.79862154
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos + Inferred_Commu spatial manuel iter 0_20,0.16430652024410244,0.6710227272727272,0.050819078279788335,0.679474123212866,spatial_louvain_manualiter_0_20_density,0.82936335
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos + Inferred_Commu spatial manuel iter 0_50,0.17414496877394403,0.7601917613636363,0.052969456164408756,0.7516418824694706,spatial_louvain_manualiter_0_50_density,0.83341223
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,GT_pos + Inferred_Commu spatial manuel iter 0_80,0.19464064091100783,0.7404947916666665,0.04777008261610256,0.7232350219604061,spatial_louvain_manualiter_0_80_density,0.8019839
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,SiNEcustom_spatial,0.3822316635266774,0.8831439393939394,0.12182197225213372,0.8572744333954568,SiNEcustom_spatial_dist,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,SiNEcustom_spatial_bined,0.3087014093583923,0.8490648674242424,0.12495887932165987,0.846128582413429,SiNEcustom_spatial_bined_dist,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,SiNE_spatial,0.22023807884689742,0.810262784090909,0.07066090288103252,0.794463762071707,SiNE_spatial_dist,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,SiNE_spatial_bined,0.15191885028984262,0.7499881628787879,0.06371198048289126,0.7791870088232611,SiNE_spatial_bined_dist,1.0
artificial_graph_sbmv_4_comuAndEmb_1_00_pos_0_00_1,1.0,1,deepwalk,0.28907287842852486,0.8086766098484849,0.1247909055939809,0.8022304474188378,deepwalk_dist,1.0
